task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,all_scores
2026-01-09_10-25-01_#31-0: task_2,95099,1156,96255,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#32-0: task_3,69748,1912,71660,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#33-0: task_7,69795,1737,71532,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#34-0: task_2,94587,1058,95645,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-09_10-25-01_#35-0: task_7,45011,1220,46231,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#36-0: task_5,102503,906,103409,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#37-0: task_1,54956,660,55616,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#38-0: task_5,52778,1678,54456,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#39-0: task_3,39309,1403,40712,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#40-0: task_4,63172,1704,64876,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#41-0: task_1,68877,1737,70614,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#42-0: task_1,74345,1873,76218,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#43-0: task_7,66910,1919,68829,6,0,False,True,0.33,0.055,0.33,0.33,"[0.0, 0.33, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#44-0: task_7,41847,1072,42919,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#45-0: task_3,29682,1050,30732,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#46-0: task_2,83499,1806,85305,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#47-0: task_1,45596,1491,47087,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#48-0: task_2,101163,2163,103326,7,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#49-0: task_5,52329,1546,53875,5,0,False,True,0.25,0.05,0.25,0.25,"[0.0, 0.25, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#50-0: task_1,28325,618,28943,1,0,False,True,0.5,0.5,0.5,0.5,[0.5]
2026-01-09_10-25-01_#51-0: task_1,28189,551,28740,1,0,False,True,0.5,0.5,0.5,0.5,[0.5]
2026-01-09_10-25-01_#52-0: task_6,58464,2098,60562,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#53-0: task_1,32300,915,33215,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-09_10-25-01_#54-0: task_7,85105,1783,86888,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#55-0: task_5,61931,1393,63324,3,0,False,True,0.5,0.166667,0.5,0.5,"[0.0, 0.5, 0.0]"
2026-01-09_10-25-01_#56-0: task_7,94496,901,95397,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#57-0: task_2,44751,820,45571,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-09_10-25-01_#58-0: task_2,24383,690,25073,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#59-0: task_6,108004,701,108705,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#60-0: task_4,106593,1224,107817,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#61-0: task_5,53027,1120,54147,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-09_10-25-01_#62-0: task_2,94931,1974,96905,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#63-0: task_3,73813,1581,75394,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#64-0: task_5,59924,688,60612,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#65-0: task_7,45272,1353,46625,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#66-0: task_5,38090,1208,39298,3,0,False,True,0.25,0.083333,0.25,0.25,"[0.0, 0.25, 0.0]"
2026-01-09_10-25-01_#67-0: task_4,39053,859,39912,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-09_10-25-01_#68-0: task_2,79832,2222,82054,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#69-0: task_5,52960,1928,54888,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#70-0: task_7,46064,1113,47177,3,0,False,True,0.33,0.22,0.66,0.66,"[0.33, 0.0, 0.33]"
2026-01-09_10-25-01_#71-0: task_6,50381,829,51210,2,0,False,True,0.5,0.5,1.0,1.0,"[0.5, 0.5]"
2026-01-09_10-25-01_#72-0: task_6,54597,1883,56480,7,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#73-0: task_2,21243,687,21930,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#74-0: task_4,60152,2352,62504,8,0,False,True,0.5,0.0625,0.5,0.5,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#75-0: task_6,68896,2750,71646,9,0,False,True,0.5,0.166667,1.5,1.0,"[0.0, 0.5, 0.0, 0.5, 0.0, 0.5, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#76-0: task_6,58620,1487,60107,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#77-0: task_3,51904,1285,53189,4,3,True,False,1.0,0.75,3.0,1.0,"[0.0, 1.0, 1.0, 1.0]"
2026-01-09_10-25-01_#78-0: task_4,81491,961,82452,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-09_10-25-01_#79-0: task_5,70668,914,71582,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-09_10-25-01_#80-0: task_4,66264,972,67236,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-09_10-25-01_#81-0: task_1,59206,1530,60736,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#82-0: task_2,67108,2489,69597,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#83-0: task_2,101641,1826,103467,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#84-0: task_1,15598,969,16567,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#85-0: task_3,44364,1170,45534,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#86-0: task_1,51399,1953,53352,6,1,True,False,1.0,0.166667,1.0,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#87-0: task_5,37516,957,38473,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#88-0: task_5,44504,903,45407,2,0,False,True,0.5,0.25,0.5,0.5,"[0.0, 0.5]"
2026-01-09_10-25-01_#89-0: task_2,43778,1364,45142,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#90-0: task_5,95685,1579,97264,5,0,False,True,0.5,0.1,0.5,0.5,"[0.0, 0.0, 0.5, 0.0, 0.0]"
2026-01-09_10-25-01_#91-0: task_2,55227,1702,56929,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#92-0: task_1,49263,603,49866,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#93-0: task_1,38475,592,39067,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#94-0: task_1,76103,1034,77137,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-09_10-25-01_#95-0: task_1,55571,2100,57671,5,1,True,False,1.0,0.2,1.0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#96-0: task_7,84296,1314,85610,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#97-0: task_3,29898,498,30396,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#98-0: task_2,47279,1134,48413,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#99-0: task_3,89051,1879,90930,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#100-0: task_6,59501,1540,61041,5,0,False,True,0.5,0.1,0.5,0.5,"[0.0, 0.0, 0.5, 0.0, 0.0]"
2026-01-09_10-25-01_#101-0: task_4,72937,2101,75038,5,0,False,True,0.5,0.1,0.5,0.5,"[0.0, 0.5, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#102-0: task_2,53467,1327,54794,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#103-0: task_5,30829,1111,31940,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#104-0: task_2,45159,1716,46875,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#105-0: task_6,77014,1922,78936,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#106-0: task_4,50569,1979,52548,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#107-0: task_2,45907,1544,47451,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#108-0: task_7,36573,1449,38022,4,0,False,True,0.17,0.085,0.34,0.34,"[0.0, 0.17, 0.17, 0.0]"
2026-01-09_10-25-01_#109-0: task_4,51225,1441,52666,4,0,False,True,0.5,0.125,0.5,0.5,"[0.0, 0.0, 0.5, 0.0]"
2026-01-09_10-25-01_#110-0: task_7,66090,1831,67921,7,0,False,True,0.33,0.047143,0.33,0.33,"[0.0, 0.33, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#111-0: task_4,49076,1593,50669,6,0,False,True,0.5,0.083333,0.5,0.5,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#112-0: task_2,36360,1293,37653,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-09_10-25-01_#113-0: task_1,51522,1112,52634,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#114-0: task_1,40706,750,41456,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#115-0: task_6,22988,601,23589,1,0,False,True,0.5,0.5,0.5,0.5,[0.5]
2026-01-09_10-25-01_#116-0: task_4,47922,700,48622,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#117-0: task_3,60566,1615,62181,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#118-0: task_4,63992,1658,65650,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#119-0: task_4,41563,1104,42667,3,0,False,True,0.5,0.166667,0.5,0.5,"[0.0, 0.5, 0.0]"
2026-01-09_10-25-01_#120-0: task_4,25597,923,26520,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-09_10-25-01_#121-0: task_1,35786,1354,37140,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#122-0: task_6,47695,1147,48842,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#123-0: task_6,35707,536,36243,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#124-0: task_6,57826,1133,58959,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#125-0: task_1,75976,1609,77585,4,1,True,False,1.0,0.25,1.0,1.0,"[0.0, 0.0, 1.0, 0.0]"
2026-01-09_10-25-01_#126-0: task_1,60097,2215,62312,8,1,True,False,1.0,0.125,1.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-01-09_10-25-01_#127-0: task_4,46310,841,47151,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-09_10-25-01_#128-0: task_6,47943,1915,49858,6,0,False,True,0.5,0.166667,1.0,1.0,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.5]"
2026-01-09_10-25-01_#129-0: task_3,86225,2269,88494,7,3,True,False,1.0,0.428571,3.0,1.0,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]"
2026-01-09_10-25-01_#130-0: task_7,30971,1292,32263,3,0,False,True,0.17,0.056667,0.17,0.17,"[0.0, 0.17, 0.0]"
2026-01-09_10-25-01_#131-0: task_7,53462,1786,55248,7,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#132-0: task_1,23265,538,23803,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#133-0: task_2,40510,760,41270,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-09_10-25-01_#134-0: task_2,68326,1845,70171,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-09_10-25-01_#135-0: task_4,58894,1240,60134,3,0,False,True,0.5,0.166667,0.5,0.5,"[0.0, 0.5, 0.0]"
