task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,all_scores
2026-01-06_21-29-34_#40-0: task_4,54322,675,54997,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#41-0: task_1,62525,727,63252,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#42-0: task_1,66547,803,67350,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#43-0: task_7,58846,1062,59908,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#44-0: task_7,68922,842,69764,8,0,False,True,0.33,0.04125,0.33,0.33,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33]"
2026-01-06_21-29-34_#45-0: task_3,24810,476,25286,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#46-0: task_2,77379,869,78248,5,1,True,False,1.0,0.2,1.0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#47-0: task_1,37926,466,38392,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_21-29-34_#48-0: task_2,89913,780,90693,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#49-0: task_5,45785,677,46462,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#50-0: task_1,25807,270,26077,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#51-0: task_1,25707,237,25944,1,0,False,True,0.5,0.5,0.5,0.5,[0.5]
2026-01-06_21-29-34_#52-0: task_6,45722,577,46299,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#53-0: task_1,29415,473,29888,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_21-29-34_#54-0: task_7,78237,677,78914,5,0,False,True,0.33,0.066,0.33,0.33,"[0.0, 0.0, 0.0, 0.0, 0.33]"
2026-01-06_21-29-34_#55-0: task_5,52576,381,52957,2,0,False,True,0.5,0.25,0.5,0.5,"[0.0, 0.5]"
2026-01-06_21-29-34_#56-0: task_7,96483,435,96918,2,0,False,True,0.33,0.165,0.33,0.33,"[0.0, 0.33]"
2026-01-06_21-29-34_#57-0: task_2,41556,390,41946,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_21-29-34_#58-0: task_2,21771,313,22084,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#59-0: task_6,115572,709,116281,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#60-0: task_4,98906,495,99401,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#61-0: task_5,48552,507,49059,3,0,False,True,0.5,0.5,1.5,1.0,"[0.5, 0.5, 0.5]"
2026-01-06_21-29-34_#62-0: task_2,87114,577,87691,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#63-0: task_3,66526,323,66849,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_21-29-34_#64-0: task_5,57718,269,57987,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#65-0: task_7,34925,498,35423,3,0,False,True,0.17,0.113333,0.34,0.34,"[0.17, 0.17, 0.0]"
2026-01-06_21-29-34_#66-0: task_5,34842,494,35336,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#67-0: task_4,35716,434,36150,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_21-29-34_#68-0: task_2,74043,897,74940,6,2,True,False,1.0,0.333333,2.0,1.0,"[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#69-0: task_5,46970,726,47696,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#70-0: task_7,41180,623,41803,3,0,False,True,0.67,0.333333,1.0,1.0,"[0.67, 0.0, 0.33]"
2026-01-06_21-29-34_#71-0: task_6,47124,411,47535,2,0,False,True,0.5,0.25,0.5,0.5,"[0.5, 0.0]"
2026-01-06_21-29-34_#72-0: task_6,40584,738,41322,6,0,False,True,0.5,0.083333,0.5,0.5,"[0.0, 0.0, 0.0, 0.0, 0.5, 0.0]"
2026-01-06_21-29-34_#73-0: task_2,18076,225,18301,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#74-0: task_4,48841,943,49784,8,0,False,True,0.5,0.1875,1.5,1.0,"[0.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.5, 0.0]"
2026-01-06_21-29-34_#75-0: task_6,58473,1121,59594,9,1,True,False,1.0,0.277778,2.5,1.0,"[0.5, 0.0, 0.5, 1.0, 0.0, 0.0, 0.5, 0.0, 0.0]"
2026-01-06_21-29-34_#76-0: task_6,52836,696,53532,4,0,False,True,0.5,0.125,0.5,0.5,"[0.5, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#77-0: task_3,47185,720,47905,4,1,True,False,1.0,0.25,1.0,1.0,"[0.0, 0.0, 1.0, 0.0]"
2026-01-06_21-29-34_#78-0: task_4,79509,387,79896,2,0,False,True,0.5,0.25,0.5,0.5,"[0.0, 0.5]"
2026-01-06_21-29-34_#79-0: task_5,68608,381,68989,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_21-29-34_#80-0: task_4,63952,474,64426,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_21-29-34_#81-0: task_1,53669,603,54272,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#82-0: task_2,60066,848,60914,6,4,True,False,1.0,0.666667,4.0,1.0,"[0.0, 1.0, 1.0, 0.0, 1.0, 1.0]"
2026-01-06_21-29-34_#83-0: task_2,94917,891,95808,6,3,True,False,1.0,0.5,3.0,1.0,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
2026-01-06_21-29-34_#84-0: task_1,13967,307,14274,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#85-0: task_3,39271,543,39814,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#86-0: task_1,43308,920,44228,6,1,True,False,1.0,0.166667,1.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-01-06_21-29-34_#87-0: task_5,36119,312,36431,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#88-0: task_5,41141,422,41563,2,0,False,True,0.5,0.25,0.5,0.5,"[0.0, 0.5]"
2026-01-06_21-29-34_#89-0: task_2,39727,584,40311,4,1,True,False,1.0,0.25,1.0,1.0,"[1.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#90-0: task_5,91098,749,91847,5,0,False,True,0.5,0.5,2.5,1.0,"[0.5, 0.5, 0.5, 0.5, 0.5]"
2026-01-06_21-29-34_#91-0: task_2,46405,716,47121,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#92-0: task_1,47795,282,48077,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#93-0: task_1,36523,374,36897,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#94-0: task_1,73582,502,74084,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_21-29-34_#95-0: task_1,49821,709,50530,5,1,True,False,1.0,0.2,1.0,1.0,"[1.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#96-0: task_7,79691,641,80332,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#97-0: task_3,27805,354,28159,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#98-0: task_2,38346,399,38745,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_21-29-34_#99-0: task_3,82119,720,82839,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#100-0: task_6,53041,711,53752,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#101-0: task_4,60473,867,61340,5,0,False,True,0.5,0.1,0.5,0.5,"[0.0, 0.0, 0.5, 0.0, 0.0]"
2026-01-06_21-29-34_#102-0: task_2,48142,549,48691,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#103-0: task_5,21589,425,22014,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_21-29-34_#104-0: task_2,37051,652,37703,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#105-0: task_6,68614,923,69537,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#106-0: task_4,39457,718,40175,5,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#107-0: task_2,41113,517,41630,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#108-0: task_7,25454,482,25936,3,0,False,True,0.17,0.17,0.51,0.51,"[0.17, 0.17, 0.17]"
2026-01-06_21-29-34_#109-0: task_4,44708,571,45279,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#110-0: task_7,57661,785,58446,7,0,False,True,0.33,0.047143,0.33,0.33,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33]"
2026-01-06_21-29-34_#111-0: task_4,41159,847,42006,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#112-0: task_2,30819,610,31429,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#113-0: task_1,47102,510,47612,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#114-0: task_1,38508,245,38753,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#115-0: task_6,20498,273,20771,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#116-0: task_4,45913,224,46137,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#117-0: task_3,51956,731,52687,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#118-0: task_4,57181,672,57853,5,0,False,True,0.5,0.1,0.5,0.5,"[0.5, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#119-0: task_4,36186,504,36690,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#120-0: task_4,21715,477,22192,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_21-29-34_#121-0: task_1,25293,356,25649,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_21-29-34_#122-0: task_6,40866,490,41356,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#123-0: task_6,33866,281,34147,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#124-0: task_6,53628,419,54047,3,0,False,True,0.5,0.5,1.5,1.0,"[0.5, 0.5, 0.5]"
2026-01-06_21-29-34_#125-0: task_1,71621,572,72193,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#126-0: task_1,49177,1444,50621,8,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#127-0: task_4,43309,393,43702,2,0,False,True,0.5,0.25,0.5,0.5,"[0.5, 0.0]"
2026-01-06_21-29-34_#128-0: task_6,40526,997,41523,6,1,True,False,1.0,0.25,1.5,1.0,"[0.0, 0.5, 0.0, 0.0, 1.0, 0.0]"
2026-01-06_21-29-34_#129-0: task_3,76374,738,77112,7,1,True,False,1.0,0.142857,1.0,1.0,"[0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#130-0: task_7,25485,611,26096,3,0,False,True,0.17,0.056667,0.17,0.17,"[0.0, 0.0, 0.17]"
2026-01-06_21-29-34_#131-0: task_7,43970,933,44903,7,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_21-29-34_#132-0: task_1,21079,310,21389,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#133-0: task_2,38837,291,39128,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_21-29-34_#134-0: task_2,60799,706,61505,5,1,True,False,1.0,0.2,1.0,1.0,"[0.0, 0.0, 1.0, 0.0, 0.0]"
2026-01-06_21-29-34_#135-0: task_4,50459,492,50951,2,0,False,True,0.5,0.25,0.5,0.5,"[0.0, 0.5]"
