task_id,input_tokens,output_tokens,total_tokens,num_candidates,num_perfect_candidates,is_actually_solved,is_partially_solved,max_score,avg_score,sum_score,pseudo_sum_score,all_scores
2026-01-06_18-28-41_#13-0: task_1,50317,1760,52077,7,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#14-0: task_1,12625,476,13101,2,1,True,False,1.0,0.5,1.0,1.0,"[1.0, 0.0]"
2026-01-06_18-28-41_#15-0: task_7,43536,1428,44964,7,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#16-0: task_7,41520,1266,42786,3,0,False,True,0.67,0.333333,1.0,1.0,"[0.67, 0.33, 0.0]"
2026-01-06_18-28-41_#17-0: task_2,13821,652,14473,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_18-28-41_#18-0: task_2,26135,1215,27350,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#19-0: task_4,39372,790,40162,3,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#20-0: task_2,28479,917,29396,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#21-0: task_7,27209,617,27826,1,0,False,True,0.33,0.33,0.33,0.33,[0.33]
2026-01-06_18-28-41_#22-0: task_4,35060,1341,36401,4,0,False,True,0.5,0.125,0.5,0.5,"[0.0, 0.0, 0.5, 0.0]"
2026-01-06_18-28-41_#23-0: task_1,49007,1646,50653,7,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#24-0: task_2,31130,992,32122,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_18-28-41_#25-0: task_4,15832,809,16641,2,0,False,True,0.5,0.5,1.0,1.0,"[0.5, 0.5]"
2026-01-06_18-28-41_#26-0: task_3,31547,1149,32696,5,1,True,False,1.0,0.2,1.0,1.0,"[0.0, 1.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#27-0: task_7,31087,806,31893,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_18-28-41_#28-0: task_7,39366,1316,40682,4,0,False,True,0.33,0.0825,0.33,0.33,"[0.33, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#29-0: task_4,26383,788,27171,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#30-0: task_3,23373,1058,24431,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#31-0: task_4,38681,1391,40072,4,0,False,True,0.5,0.125,0.5,0.5,"[0.5, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#32-0: task_6,56733,885,57618,2,0,False,True,0.5,0.25,0.5,0.5,"[0.0, 0.5]"
2026-01-06_18-28-41_#33-0: task_6,29467,1050,30517,5,0,False,True,0.5,0.4,2.0,1.0,"[0.5, 0.5, 0.5, 0.5, 0.0]"
2026-01-06_18-28-41_#34-0: task_7,7533,416,7949,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_18-28-41_#35-0: task_6,27515,633,28148,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_18-28-41_#36-0: task_4,21597,752,22349,3,0,False,True,0.5,0.166667,0.5,0.5,"[0.5, 0.0, 0.0]"
2026-01-06_18-28-41_#37-0: task_2,44356,929,45285,2,1,True,False,1.0,0.5,1.0,1.0,"[0.0, 1.0]"
2026-01-06_18-28-41_#38-0: task_2,49265,1359,50624,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#39-0: task_3,25800,921,26721,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#40-0: task_2,32496,1214,33710,6,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#41-0: task_1,29411,1084,30495,4,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#42-0: task_5,25854,753,26607,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_18-28-41_#43-0: task_6,49168,1142,50310,1,0,False,True,0.5,0.5,0.5,0.5,[0.5]
2026-01-06_18-28-41_#44-0: task_5,29393,962,30355,5,1,True,False,1.0,0.2,1.0,1.0,"[0.0, 1.0, 0.0, 0.0, 0.0]"
2026-01-06_18-28-41_#45-0: task_1,46445,1595,48040,6,1,True,False,1.0,0.166667,1.0,1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
2026-01-06_18-28-41_#46-0: task_6,20750,853,21603,2,0,False,False,0.0,0.0,0.0,0.0,"[0.0, 0.0]"
2026-01-06_18-28-41_#47-0: task_3,17969,365,18334,1,1,True,False,1.0,1.0,1.0,1.0,[1.0]
2026-01-06_18-28-41_#48-0: task_1,7802,482,8284,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_18-28-41_#49-0: task_1,28043,808,28851,1,0,False,False,0.0,0.0,0.0,0.0,[0.0]
2026-01-06_18-28-41_#50-0: task_5,35382,1282,36664,5,0,False,True,0.5,0.2,1.0,1.0,"[0.5, 0.0, 0.5, 0.0, 0.0]"
